frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility,label
0,0.40918198227882385,0.27816230058670044,-0.07048796117305756,0.9998764991760254,0.40780651569366455,0.26332077383995056,-0.05632363632321358,0.9997230172157288,0.4071272313594818,0.26219505071640015,-0.056308384984731674,0.9996541738510132,0.4063256084918976,0.2608308792114258,-0.05632640793919563,0.9996172189712524,0.4064525067806244,0.26310965418815613,-0.08738548308610916,0.9998712539672852,0.40476077795028687,0.26194825768470764,-0.0874282643198967,0.9998996257781982,0.40271979570388794,0.26050865650177,-0.08748860657215118,0.9999096393585205,0.39491385221481323,0.2555899918079376,0.024051833897829056,0.9990631937980652,0.3889635503292084,0.25573819875717163,-0.11624684929847717,0.9999186992645264,0.40415334701538086,0.2882634103298187,-0.03793003782629967,0.9991562366485596,0.402394562959671,0.28757643699645996,-0.07897097617387772,0.9996774196624756,0.38076987862586975,0.31910398602485657,0.12263821810483932,0.9947789907455444,0.3494563102722168,0.32119834423065186,-0.16929008066654205,0.9999504089355469,0.39993101358413696,0.3641000986099243,0.23237232863903046,0.05872519314289093,0.3578118085861206,0.4414418339729309,-0.18553057312965393,0.9939145445823669,0.4139089584350586,0.31501567363739014,0.2603107690811157,0.08327357470989227,0.4058546721935272,0.37355220317840576,-0.08634837716817856,0.977597177028656,0.4198686480522156,0.30524134635925293,0.2676880657672882,0.08360464125871658,0.4191751182079315,0.356176495552063,-0.09005201607942581,0.9530559778213501,0.41760119795799255,0.30223867297172546,0.2638343274593353,0.08661337941884995,0.41703251004219055,0.3454420566558838,-0.0924992710351944,0.9504826068878174,0.4141438901424408,0.3053674101829529,0.2561390697956085,0.10353391617536545,0.4117294251918793,0.3496049642562866,-0.08127894252538681,0.9154142141342163,0.3894961476325989,0.5648663640022278,0.08360785990953445,0.997383177280426,0.36024585366249084,0.5702611207962036,-0.08358165621757507,0.9991625547409058,0.42328599095344543,0.7039438486099243,0.1522931009531021,0.9073430895805359,0.33127695322036743,0.7354086637496948,-0.0730457603931427,0.9922789335250854,0.44755467772483826,0.850512683391571,0.2592220902442932,0.9505132436752319,0.31606441736221313,0.8979160785675049,-0.036802537739276886,0.9945396780967712,0.4410244822502136,0.8797507286071777,0.26641058921813965,0.9136432409286499,0.30650705099105835,0.9189557433128357,-0.03604878485202789,0.9553026556968689,0.4822564721107483,0.8651878833770752,0.21801696717739105,0.9535990953445435,0.33086925745010376,0.9377180337905884,-0.1202293410897255,0.987420380115509,0
1,0.41006073355674744,0.27776700258255005,-0.06636031717061996,0.9998785257339478,0.4089527130126953,0.26286792755126953,-0.05285448953509331,0.9997349381446838,0.4084179699420929,0.2618478536605835,-0.052824102342128754,0.9996687173843384,0.40781107544898987,0.26058971881866455,-0.05281577259302139,0.9996317028999329,0.4074801504611969,0.26261603832244873,-0.08522064983844757,0.9998747110366821,0.405847430229187,0.26147401332855225,-0.08525575697422028,0.9999021291732788,0.40396687388420105,0.26002368330955505,-0.08529183268547058,0.9999111890792847,0.39628082513809204,0.2555871605873108,0.025344518944621086,0.9990799427032471,0.3905354142189026,0.25536757707595825,-0.11902208626270294,0.999921977519989,0.4051516652107239,0.2881968915462494,-0.034541718661785126,0.9991832375526428,0.4035075604915619,0.287393182516098,-0.07727409899234772,0.9996903538703918,0.3833223581314087,0.3192397654056549,0.12098442763090134,0.9949589371681213,0.3500174283981323,0.32094404101371765,-0.17132963240146637,0.9999530911445618,0.4057711660861969,0.3751167953014374,0.1551009863615036,0.05993829295039177,0.355960875749588,0.44238972663879395,-0.18306976556777954,0.9940312504768372,0.42105257511138916,0.3186907172203064,0.07409195601940155,0.08887960016727448,0.40553316473960876,0.37716373801231384,-0.057250216603279114,0.9781850576400757,0.4249609708786011,0.30933690071105957,0.06302767246961594,0.09011754393577576,0.4177800714969635,0.36294475197792053,-0.05676658824086189,0.9541925191879272,0.4262501299381256,0.3070475459098816,0.06201992183923721,0.09344740211963654,0.4155397415161133,0.3507523238658905,-0.05883629247546196,0.9516966938972473,0.42146921157836914,0.3119918406009674,0.06799574941396713,0.11126125603914261,0.4111209213733673,0.352757066488266,-0.050836268812417984,0.9175755977630615,0.39289072155952454,0.5651758313179016,0.0836048573255539,0.9975699782371521,0.36221998929977417,0.5705843567848206,-0.08358002454042435,0.9992226362228394,0.4241380989551544,0.7040808796882629,0.180547297000885,0.9022197723388672,0.3344145715236664,0.7248375415802002,-0.06505586206912994,0.9921557307243347,0.45030155777931213,0.8505024313926697,0.31069931387901306,0.9491704702377319,0.3151181936264038,0.8900375366210938,-0.019708598032593727,0.9939308166503906,0.4424630403518677,0.8800492882728577,0.3207578659057617,0.9134182333946228,0.30672913789749146,0.9134469032287598,-0.016652386635541916,0.9522315859794617,0.48765844106674194,0.8657950162887573,0.28146448731422424,0.9520833492279053,0.33169224858283997,0.9347428679466248,-0.089879609644413,0.9862989783287048,0
2,0.41392603516578674,0.27784159779548645,-0.07399288564920425,0.9998819231987,0.41338858008384705,0.26290616393089294,-0.06014257296919823,0.9997485280036926,0.4129573702812195,0.2619422674179077,-0.060102399438619614,0.9996848106384277,0.4124215245246887,0.2608056664466858,-0.060078658163547516,0.9996477961540222,0.4114632308483124,0.2626146972179413,-0.09342190623283386,0.9998794794082642,0.40968263149261475,0.2614641487598419,-0.0934462621808052,0.9999053478240967,0.4076606035232544,0.26001015305519104,-0.09345462173223495,0.9999132752418518,0.4001312255859375,0.2567487061023712,0.01951606199145317,0.9990965127944946,0.3933813273906708,0.25541719794273376,-0.1310076117515564,0.9999254941940308,0.40821558237075806,0.28920936584472656,-0.04148571565747261,0.9992147088050842,0.40644726157188416,0.2881203293800354,-0.08550398051738739,0.9997063279151917,0.385966420173645,0.321673721075058,0.11407586932182312,0.9951295256614685,0.3530332148075104,0.3209335505962372,-0.17927691340446472,0.9999555349349976,0.4056876599788666,0.3855229616165161,0.12754830718040466,0.060209766030311584,0.355076402425766,0.4423675835132599,-0.18814821541309357,0.9940111637115479,0.42792028188705444,0.3258301615715027,0.019609881564974785,0.09642539918422699,0.40569400787353516,0.3856336772441864,-0.06016469746828079,0.978451669216156,0.4312061667442322,0.32010617852211,0.004394573159515858,0.09977826476097107,0.4178096354007721,0.37272146344184875,-0.06049961969256401,0.9549712538719177,0.43295830488204956,0.31399083137512207,0.0030094690155237913,0.10353922098875046,0.415596067905426,0.3614766001701355,-0.06518486142158508,0.9525516629219055,0.42777687311172485,0.31981322169303894,0.012640247121453285,0.1221000924706459,0.4117056727409363,0.36294883489608765,-0.05644576624035835,0.9189651608467102,0.3959847688674927,0.5670504570007324,0.08445122092962265,0.9977409839630127,0.366492360830307,0.5719046592712402,-0.08446459472179413,0.9992722272872925,0.4272187352180481,0.704211950302124,0.19112807512283325,0.8958930373191833,0.3387679159641266,0.7228076457977295,-0.05815393850207329,0.9920942783355713,0.4512975513935089,0.8506584167480469,0.3252426087856293,0.9474598169326782,0.3151206374168396,0.8847857713699341,-0.004419506061822176,0.9933058023452759,0.44338664412498474,0.8804959058761597,0.3358384966850281,0.9129862189292908,0.3071081340312958,0.9091641902923584,-0.00039355564513243735,0.9494850635528564,0.4902159571647644,0.8694267272949219,0.29954245686531067,0.9504895806312561,0.33293575048446655,0.9337397217750549,-0.07050414383411407,0.9851200580596924,0
3,0.4176240861415863,0.27837392687797546,-0.07897067070007324,0.9998877644538879,0.4176621735095978,0.26340949535369873,-0.06450824439525604,0.9997652769088745,0.41734373569488525,0.2626204788684845,-0.06446213275194168,0.9997043609619141,0.4169830083847046,0.2617144286632538,-0.06443217396736145,0.9996690154075623,0.4155852496623993,0.26275622844696045,-0.09706487506628036,0.9998869895935059,0.4138006269931793,0.26154401898384094,-0.09707896411418915,0.999910831451416,0.4118136763572693,0.2600580155849457,-0.09708355367183685,0.9999181628227234,0.40593525767326355,0.25838959217071533,0.01804647035896778,0.9991350769996643,0.3987019956111908,0.2556074857711792,-0.13026182353496552,0.999930202960968,0.41182342171669006,0.2903116047382355,-0.045451149344444275,0.9992592930793762,0.4096030592918396,0.2885114252567291,-0.08861324191093445,0.9997260570526123,0.3922043740749359,0.32719409465789795,0.11231846362352371,0.9952978491783142,0.3555494248867035,0.3211686313152313,-0.1779206395149231,0.9999579787254333,0.4136100113391876,0.3861011862754822,0.12830516695976257,0.06456294655799866,0.35535773634910583,0.44236189126968384,-0.19543470442295074,0.9941623210906982,0.43601396679878235,0.32851043343544006,0.026971060782670975,0.11246486753225327,0.40715491771698,0.38902145624160767,-0.09059040993452072,0.9793238043785095,0.43947499990463257,0.32084178924560547,0.01196107268333435,0.11569983512163162,0.4195861220359802,0.3770792484283447,-0.09617543965578079,0.9566574096679688,0.43624699115753174,0.31645524501800537,0.009972468949854374,0.11979829519987106,0.41747698187828064,0.3660314083099365,-0.09542525559663773,0.9543070197105408,0.43309304118156433,0.32499855756759644,0.020093416795134544,0.13903012871742249,0.4141693413257599,0.3671005666255951,-0.08408384025096893,0.9216549396514893,0.40217116475105286,0.5715946555137634,0.08320644497871399,0.9979084730148315,0.3706046938896179,0.5755622386932373,-0.08324447274208069,0.9993269443511963,0.42925718426704407,0.7065832614898682,0.19964708387851715,0.8961120843887329,0.34163808822631836,0.7239165306091309,-0.051231201738119125,0.9923548698425293,0.45312419533729553,0.8507031202316284,0.34677043557167053,0.9485272765159607,0.31562796235084534,0.8861435651779175,0.00514143006876111,0.9933054447174072,0.44600674510002136,0.8804905414581299,0.3587425947189331,0.9155365824699402,0.30878156423568726,0.9096822738647461,0.009218413382768631,0.9488202929496765,0.4905698597431183,0.8736695051193237,0.3177379071712494,0.9511204957962036,0.3330176770687103,0.9338395595550537,-0.06783457845449448,0.9850524067878723,0
4,0.4226897358894348,0.2811616063117981,-0.05968175083398819,0.9998921751976013,0.4233112335205078,0.26624199748039246,-0.04777831211686134,0.9997793436050415,0.4229500889778137,0.26569926738739014,-0.04773230105638504,0.9997217655181885,0.422548770904541,0.26503437757492065,-0.047694455832242966,0.9996888637542725,0.4214128851890564,0.26465779542922974,-0.0799785852432251,0.9998924136161804,0.4198072850704193,0.26314571499824524,-0.07999663800001144,0.999914824962616,0.4180292785167694,0.26152303814888,-0.08000839501619339,0.9999216198921204,0.4121820628643036,0.26183396577835083,0.02479628659784794,0.9991737604141235,0.4059041440486908,0.2575763761997223,-0.12386787682771683,0.9999339580535889,0.41643789410591125,0.29340535402297974,-0.03005865029990673,0.9993079900741577,0.4143163859844208,0.29059305787086487,-0.07289004325866699,0.9997451305389404,0.397216260433197,0.331814706325531,0.11187028139829636,0.9955288171768188,0.3592635691165924,0.3220894932746887,-0.16882513463497162,0.9999602437019348,0.42831355333328247,0.3882606029510498,0.10638938099145889,0.07292893528938293,0.3595035672187805,0.4433673620223999,-0.1812729835510254,0.9941214323043823,0.44109323620796204,0.33220165967941284,-0.01789122074842453,0.12761738896369934,0.41132408380508423,0.38931721448898315,-0.06247704103589058,0.9794546365737915,0.4447547495365143,0.32116401195526123,-0.03770097717642784,0.12972396612167358,0.4221905767917633,0.37754347920417786,-0.06421902775764465,0.9569673538208008,0.43951183557510376,0.31804314255714417,-0.03661366552114487,0.13406126201152802,0.4205520451068878,0.36561980843544006,-0.06501492857933044,0.9546042680740356,0.43705981969833374,0.3269210159778595,-0.024183036759495735,0.15413476526737213,0.41794103384017944,0.36706575751304626,-0.05589357390999794,0.9223235249519348,0.4077976644039154,0.5745371580123901,0.08148070424795151,0.9980751872062683,0.3751588761806488,0.5792874693870544,-0.081521175801754,0.9993808269500732,0.4339391887187958,0.7092280983924866,0.19535037875175476,0.8959757685661316,0.3443336486816406,0.7384393215179443,-0.05106551945209503,0.9925419688224792,0.4551085829734802,0.8514960408210754,0.33861595392227173,0.9492397904396057,0.3159042000770569,0.892787754535675,-0.002606481546536088,0.99323970079422,0.4470445513725281,0.8815340995788574,0.350254625082016,0.9176098704338074,0.30895379185676575,0.9145350456237793,0.0005158720887266099,0.9481096863746643,0.49223044514656067,0.8774328827857971,0.30937784910202026,0.9514278173446655,0.33449217677116394,0.9338666200637817,-0.07725224643945694,0.9848385453224182,0
5,0.4295772612094879,0.2823696732521057,-0.060156844556331635,0.999893844127655,0.43025243282318115,0.2672339975833893,-0.0487092025578022,0.9997902512550354,0.4300859570503235,0.2668443024158478,-0.048665449023246765,0.9997369050979614,0.4298814833164215,0.26627999544143677,-0.04862528294324875,0.9997044801712036,0.42758095264434814,0.26521483063697815,-0.08116266131401062,0.9998936653137207,0.4255356192588806,0.2635805904865265,-0.08118142932653427,0.9999150633811951,0.4234177768230438,0.2618410885334015,-0.08120254427194595,0.9999202489852905,0.41871631145477295,0.26293283700942993,0.024707956239581108,0.9991885423660278,0.4108273684978485,0.2577010989189148,-0.12550599873065948,0.999935507774353,0.42327621579170227,0.294865220785141,-0.029970142990350723,0.9993495345115662,0.42040327191352844,0.29117727279663086,-0.073337621986866,0.9997615814208984,0.40270042419433594,0.335161030292511,0.10031597316265106,0.9958203434944153,0.36274051666259766,0.322128027677536,-0.16671332716941833,0.9999622106552124,0.42522183060646057,0.41452762484550476,0.02912718802690506,0.07540618628263474,0.3671875298023224,0.44185909628868103,-0.17140574753284454,0.9938015341758728,0.4475480020046234,0.3484434485435486,-0.18272383511066437,0.1446869969367981,0.4180525839328766,0.3887624740600586,-0.060434386134147644,0.9796139597892761,0.45408156514167786,0.33489564061164856,-0.2159399837255478,0.1479828804731369,0.42868921160697937,0.3760697841644287,-0.0625915676355362,0.9573407173156738,0.4500625729560852,0.3325623571872711,-0.21650438010692596,0.15323255956172943,0.42715996503829956,0.36550742387771606,-0.06366769969463348,0.9549912810325623,0.4466741383075714,0.3381335139274597,-0.19246217608451843,0.1743641495704651,0.423920601606369,0.36669033765792847,-0.0541374646127224,0.9228911399841309,0.4133157432079315,0.5742210745811462,0.07846955955028534,0.9982143640518188,0.3801249861717224,0.5789833664894104,-0.07858827710151672,0.9994155168533325,0.438792884349823,0.7113322019577026,0.18751032650470734,0.8964666724205017,0.35149484872817993,0.7409470677375793,-0.05020204931497574,0.9927680492401123,0.45568498969078064,0.8531496524810791,0.3217545449733734,0.9493924379348755,0.3180464506149292,0.8899570107460022,0.004663349594920874,0.9930452704429626,0.44765761494636536,0.8829500079154968,0.33225345611572266,0.9183430075645447,0.31002432107925415,0.9105120897293091,0.008503063581883907,0.9461822509765625,0.49176639318466187,0.8804900646209717,0.2885810136795044,0.9510909914970398,0.33474820852279663,0.933911144733429,-0.07013044506311417,0.9844285845756531,0
6,0.43536147475242615,0.2840045392513275,-0.0617901086807251,0.9998962879180908,0.43625175952911377,0.26868030428886414,-0.04949098825454712,0.9998016953468323,0.43624070286750793,0.2682740390300751,-0.049468204379081726,0.9997528791427612,0.43616506457328796,0.26770856976509094,-0.0494595542550087,0.9997202754020691,0.4337110221385956,0.2665729224681854,-0.08208341896533966,0.9998966455459595,0.4317857623100281,0.26488736271858215,-0.08210580796003342,0.9999176263809204,0.42965564131736755,0.2630981504917145,-0.08213446289300919,0.9999211430549622,0.42534390091896057,0.2637622356414795,0.02306051179766655,0.9992209076881409,0.41696473956108093,0.2584916055202484,-0.12543952465057373,0.9999389052391052,0.4296485483646393,0.295780748128891,-0.03110327385365963,0.9993906021118164,0.4267013967037201,0.2921794652938843,-0.07397472858428955,0.9997767210006714,0.408179372549057,0.33422258496284485,0.09329809993505478,0.9960886836051941,0.3664696514606476,0.32261794805526733,-0.16271352767944336,0.9999644160270691,0.43548354506492615,0.40532007813453674,0.00822882167994976,0.07904961705207825,0.376901775598526,0.4397856295108795,-0.15169008076190948,0.9937111139297485,0.44663751125335693,0.35094988346099854,-0.2119922935962677,0.1471666842699051,0.4240226447582245,0.38783618807792664,-0.009429764933884144,0.9794448614120483,0.4512036442756653,0.3335486054420471,-0.24687829613685608,0.15026383101940155,0.43440523743629456,0.37455105781555176,-0.005345996934920549,0.9568160772323608,0.44671541452407837,0.33705320954322815,-0.24192503094673157,0.15583062171936035,0.4328473210334778,0.3636811375617981,-0.010043815709650517,0.9545624256134033,0.4432792067527771,0.34205740690231323,-0.21948589384555817,0.17814651131629944,0.429099977016449,0.36534032225608826,-0.0033326749689877033,0.9227643013000488,0.4168725609779358,0.5730412602424622,0.07799745351076126,0.9983619451522827,0.38360917568206787,0.5783735513687134,-0.07814129441976547,0.9994587898254395,0.4417667090892792,0.7114012241363525,0.18473270535469055,0.8967864513397217,0.35879310965538025,0.7403025031089783,-0.044350333511829376,0.9930239915847778,0.4552450180053711,0.8531437516212463,0.3148856461048126,0.9500586986541748,0.3204117715358734,0.8844581842422485,0.01423449907451868,0.9930068254470825,0.4475100338459015,0.8833336234092712,0.32490846514701843,0.9198363423347473,0.31204754114151,0.900514543056488,0.01892579160630703,0.9451212286949158,0.49141645431518555,0.8810064792633057,0.28202998638153076,0.95136559009552,0.3346923887729645,0.934903085231781,-0.05127602815628052,0.9843747615814209,0
7,0.44070255756378174,0.28389373421669006,-0.06240024417638779,0.9998952150344849,0.44159016013145447,0.2686106562614441,-0.05032799020409584,0.9998074173927307,0.4416070580482483,0.2682013511657715,-0.050298091024160385,0.9997623562812805,0.4415517747402191,0.26763904094696045,-0.050242830067873,0.9997312426567078,0.4389931261539459,0.2665221095085144,-0.0821608230471611,0.9998944997787476,0.43707025051116943,0.2648472487926483,-0.08218846470117569,0.9999147057533264,0.4348878562450409,0.2630671560764313,-0.08223165571689606,0.9999157190322876,0.4316352903842926,0.2635703980922699,0.022127890959382057,0.9992406964302063,0.4220033884048462,0.25831976532936096,-0.1240096241235733,0.9999379515647888,0.4355345368385315,0.2956104278564453,-0.03141234070062637,0.9994240999221802,0.4322410225868225,0.29175588488578796,-0.07448451966047287,0.9997833371162415,0.4174789488315582,0.33338892459869385,0.0936475619673729,0.9964001178741455,0.3705020546913147,0.3220353126525879,-0.15765826404094696,0.9999650716781616,0.4550076425075531,0.4007496237754822,0.007827505469322205,0.09643761068582535,0.38545769453048706,0.4344199597835541,-0.14592096209526062,0.9932834506034851,0.45499545335769653,0.3608526587486267,-0.21947725117206573,0.1639554500579834,0.43063005805015564,0.37572070956230164,-0.015926046296954155,0.9785375595092773,0.4565429091453552,0.3399549126625061,-0.2555850148200989,0.16378049552440643,0.4398370385169983,0.3596835434436798,-0.014648531563580036,0.9554476141929626,0.45141714811325073,0.33953559398651123,-0.24869714677333832,0.16985097527503967,0.4368937611579895,0.34701868891716003,-0.01863100193440914,0.9532646536827087,0.44796690344810486,0.34449857473373413,-0.22571149468421936,0.19285297393798828,0.433727890253067,0.3524979054927826,-0.010200710035860538,0.9212318658828735,0.42002302408218384,0.5669100880622864,0.07825098931789398,0.99849933385849,0.38636523485183716,0.5716734528541565,-0.07837618142366409,0.9994922280311584,0.4442279636859894,0.7096629738807678,0.17343297600746155,0.8947166800498962,0.3673226535320282,0.7357644438743591,-0.03634710609912872,0.9930644631385803,0.45504996180534363,0.8531176447868347,0.2965933680534363,0.9505458474159241,0.32401135563850403,0.8743370771408081,0.04110687971115112,0.9927337765693665,0.44731011986732483,0.8833097219467163,0.3057502508163452,0.9201535582542419,0.3157537281513214,0.8856903314590454,0.04725896194577217,0.942661702632904,0.49104025959968567,0.8804700970649719,0.25619474053382874,0.9520118832588196,0.33485791087150574,0.9346180558204651,-0.022381937131285667,0.9841947555541992,0
8,0.4418787360191345,0.2821466028690338,-0.05515503138303757,0.9998891949653625,0.44365474581718445,0.26783713698387146,-0.04275895282626152,0.9998049736022949,0.4437744915485382,0.2675047814846039,-0.042750485241413116,0.9997609853744507,0.44382327795028687,0.2670346796512604,-0.042701464146375656,0.99973464012146,0.4404628574848175,0.26556214690208435,-0.07310480624437332,0.9998855590820312,0.4383693337440491,0.2638061046600342,-0.07310327887535095,0.9999030828475952,0.436058908700943,0.2618692219257355,-0.07311120629310608,0.999902069568634,0.43450090289115906,0.2630532681941986,0.03468075767159462,0.9992254972457886,0.4237087368965149,0.2561774253845215,-0.10181508958339691,0.9999294281005859,0.43628212809562683,0.29356035590171814,-0.022997280582785606,0.9994341135025024,0.43271416425704956,0.28920450806617737,-0.06284790486097336,0.9997753500938416,0.4246456027030945,0.33272966742515564,0.09620264917612076,0.9966352581977844,0.37402355670928955,0.3203592896461487,-0.13658897578716278,0.9999609589576721,0.45795631408691406,0.39886823296546936,0.01606597565114498,0.11402436345815659,0.3937690556049347,0.41962695121765137,-0.13818949460983276,0.9928745627403259,0.45806512236595154,0.3619154691696167,-0.20368501543998718,0.18665477633476257,0.433612197637558,0.3537520468235016,-0.023904193192720413,0.978460431098938,0.46104758977890015,0.34274908900260925,-0.24153031408786774,0.18521520495414734,0.44097408652305603,0.32669708132743835,-0.025612475350499153,0.9560678005218506,0.4559122622013092,0.3412383496761322,-0.2372056543827057,0.19192028045654297,0.43727463483810425,0.31901830434799194,-0.030083367601037025,0.9540157318115234,0.4528927206993103,0.3460007607936859,-0.21095259487628937,0.2157822549343109,0.43534520268440247,0.3295251727104187,-0.019271016120910645,0.9227980375289917,0.42325928807258606,0.5592249035835266,0.07664857804775238,0.9986087679862976,0.38804513216018677,0.563014566898346,-0.07669676095247269,0.999502420425415,0.44524022936820984,0.7060921788215637,0.12833084166049957,0.8942489624023438,0.37527498602867126,0.7299559116363525,-0.03646606206893921,0.9930666089057922,0.45485079288482666,0.8529013991355896,0.22334937751293182,0.9509971737861633,0.327199250459671,0.862896740436554,0.04257332906126976,0.9921537041664124,0.44702261686325073,0.8834107518196106,0.22948019206523895,0.9195258617401123,0.3184133768081665,0.8717498779296875,0.04853469505906105,0.9369946122169495,0.4908476769924164,0.8800601363182068,0.17404887080192566,0.9521533250808716,0.33484789729118347,0.933549165725708,-0.022240983322262764,0.9833191633224487,0
9,0.4422517418861389,0.28158023953437805,-0.04369605705142021,0.9998875260353088,0.44402769207954407,0.2675439119338989,-0.030096882954239845,0.9998071193695068,0.44415196776390076,0.2671726942062378,-0.0301078949123621,0.9997645020484924,0.4441800117492676,0.2666199803352356,-0.030077414587140083,0.9997420907020569,0.4409622848033905,0.265255331993103,-0.06077505275607109,0.999880313873291,0.4390072226524353,0.26340726017951965,-0.06077428534626961,0.9998952150344849,0.43685686588287354,0.26127323508262634,-0.06079152971506119,0.9998934864997864,0.4351617693901062,0.26215365529060364,0.050927337259054184,0.9992152452468872,0.425400048494339,0.25526711344718933,-0.08676514774560928,0.9999247193336487,0.43670424818992615,0.292946457862854,-0.010523375123739243,0.9994490146636963,0.433285117149353,0.28835034370422363,-0.05046183988451958,0.9997720122337341,0.4266756474971771,0.332206130027771,0.11512548476457596,0.9968721270561218,0.3778473734855652,0.3185727000236511,-0.12850679457187653,0.9999596476554871,0.44825610518455505,0.40503162145614624,0.027370857074856758,0.11966206133365631,0.40026766061782837,0.41119784116744995,-0.13714715838432312,0.9927654266357422,0.4610949754714966,0.36160212755203247,-0.1961059719324112,0.2076423168182373,0.43614473938941956,0.3349601626396179,-0.02558933012187481,0.9790995717048645,0.4660853147506714,0.34566789865493774,-0.23396378755569458,0.20798929035663605,0.44300219416618347,0.31007251143455505,-0.027874136343598366,0.9576848745346069,0.4661908745765686,0.3394065499305725,-0.23201560974121094,0.21559904515743256,0.43853217363357544,0.30131930112838745,-0.03128065913915634,0.9557058215141296,0.46018263697624207,0.3443650007247925,-0.20504401624202728,0.24017289280891418,0.4366266429424286,0.31059500575065613,-0.02073373645544052,0.9257568717002869,0.4262453615665436,0.556969940662384,0.0762428492307663,0.9987058043479919,0.3898490369319916,0.560962438583374,-0.07627272605895996,0.9995171427726746,0.4448535144329071,0.7069157958030701,0.11753902584314346,0.8947626948356628,0.38120031356811523,0.7294706702232361,-0.05800412967801094,0.9932428598403931,0.4547051787376404,0.8534126281738281,0.21868067979812622,0.9516938924789429,0.33230099081993103,0.8547403216362,0.02752784453332424,0.9914214015007019,0.44687727093696594,0.884114146232605,0.22541078925132751,0.9181113839149475,0.32198581099510193,0.8641066551208496,0.0335199199616909,0.9309480786323547,0.4906982481479645,0.880440354347229,0.17080220580101013,0.9524960517883301,0.33687496185302734,0.9310848116874695,-0.03472031280398369,0.9824030995368958,0
