frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility,label
0,0.38342228531837463,0.30764132738113403,-0.12474288046360016,0.9999278783798218,0.38267701864242554,0.28960660099983215,-0.11125294864177704,0.9998871088027954,0.38273805379867554,0.28897592425346375,-0.11124925315380096,0.9998393058776855,0.3828212022781372,0.2884550988674164,-0.11126329004764557,0.9998531341552734,0.37988725304603577,0.28832003474235535,-0.13296985626220703,0.9999281167984009,0.3776848018169403,0.2867550253868103,-0.13295483589172363,0.9999101161956787,0.3751433193683624,0.28524234890937805,-0.13298176229000092,0.9999146461486816,0.3737753927707672,0.29016655683517456,-0.02477208897471428,0.9997372031211853,0.3589972257614136,0.2860919237136841,-0.12443342804908752,0.9999338388442993,0.3822665512561798,0.3207506239414215,-0.08967607468366623,0.9999014139175415,0.37816381454467773,0.31898918747901917,-0.11856743693351746,0.999951958656311,0.3866625130176544,0.365145742893219,0.03187821805477142,0.9996790885925293,0.31632667779922485,0.3638613820075989,-0.12757296860218048,0.9999303817749023,0.4234869182109833,0.427276074886322,-0.05940895527601242,0.9503884315490723,0.31493255496025085,0.4582846462726593,-0.25756311416625977,0.9957102537155151,0.4308322072029114,0.33835169672966003,-0.22481685876846313,0.9651552438735962,0.36027809977531433,0.38476166129112244,-0.3476599156856537,0.9947736859321594,0.4310871660709381,0.3076997697353363,-0.25719940662384033,0.9131315350532532,0.37038078904151917,0.3633612096309662,-0.37716662883758545,0.9849367737770081,0.42583319544792175,0.30053144693374634,-0.24522478878498077,0.9046611189842224,0.37069493532180786,0.35355687141418457,-0.36302557587623596,0.9820380210876465,0.42364007234573364,0.31036514043807983,-0.22636522352695465,0.8921836018562317,0.36768653988838196,0.36139947175979614,-0.34295862913131714,0.9682023525238037,0.3883112072944641,0.5932877659797668,0.03382882848381996,0.9997990727424622,0.34320205450057983,0.5971768498420715,-0.03376971557736397,0.9998608827590942,0.4149048626422882,0.7296985983848572,0.0769345611333847,0.9918643236160278,0.3237774670124054,0.7402988076210022,0.012464847415685654,0.9932445883750916,0.42545992136001587,0.8516695499420166,0.2447938472032547,0.9840494394302368,0.30475208163261414,0.864349365234375,0.1639280617237091,0.9904078841209412,0.4192712604999542,0.8729860782623291,0.2583414614200592,0.9527173042297363,0.3038393557071686,0.881863534450531,0.1752205789089203,0.9142391681671143,0.45260724425315857,0.8943042755126953,0.188283309340477,0.9753863215446472,0.2922397553920746,0.9189940690994263,0.08479412645101547,0.9770207405090332,0
1,0.3845691680908203,0.3073103129863739,-0.12487374991178513,0.9999221563339233,0.3838507831096649,0.2892107665538788,-0.11122419685125351,0.9998827576637268,0.3840949833393097,0.28855398297309875,-0.11122108995914459,0.9998339414596558,0.38433772325515747,0.2880144715309143,-0.11123298108577728,0.9998464584350586,0.3805086016654968,0.28801393508911133,-0.13304723799228668,0.9999232292175293,0.3781658709049225,0.2864486277103424,-0.1330331414937973,0.9999054074287415,0.3754655122756958,0.2849767208099365,-0.1330650895833969,0.999909520149231,0.37671297788619995,0.28983938694000244,-0.02053341269493103,0.9997211694717407,0.35960420966148376,0.2860623598098755,-0.12408006191253662,0.9999300241470337,0.3837242126464844,0.3206789791584015,-0.089274100959301,0.99989253282547,0.37920060753822327,0.3191179931163788,-0.11856820434331894,0.9999473094940186,0.38799211382865906,0.36282962560653687,0.036181628704071045,0.9996787309646606,0.31798645853996277,0.3628217279911041,-0.12451828271150589,0.9999251365661621,0.42493122816085815,0.4273218810558319,-0.0577247217297554,0.948047935962677,0.31874510645866394,0.45507490634918213,-0.2576339542865753,0.9955126643180847,0.43194711208343506,0.33682921528816223,-0.23403556644916534,0.9652355909347534,0.36215269565582275,0.3777448236942291,-0.35161304473876953,0.9946616888046265,0.4336976110935211,0.30641651153564453,-0.2674984633922577,0.9141294360160828,0.37145698070526123,0.3548848628997803,-0.3816109299659729,0.9847025275230408,0.4284757077693939,0.29861631989479065,-0.2608395218849182,0.9060531258583069,0.37177228927612305,0.3456428050994873,-0.3682418763637543,0.9818230867385864,0.42662277817726135,0.309037446975708,-0.2378934919834137,0.8937405347824097,0.3690960705280304,0.35327354073524475,-0.34706053137779236,0.9676671624183655,0.39037612080574036,0.5920184254646301,0.03213438764214516,0.9998009204864502,0.3445465862751007,0.5967756509780884,-0.032079923897981644,0.9998621344566345,0.41487178206443787,0.7305043935775757,0.08201072365045547,0.9914208054542542,0.3228438198566437,0.7422193288803101,-0.018806517124176025,0.9931666851043701,0.4262027144432068,0.8528389930725098,0.25697797536849976,0.9839358925819397,0.303673654794693,0.8688464164733887,0.09917294979095459,0.9903092980384827,0.41958174109458923,0.8769393563270569,0.2710277736186981,0.9507004022598267,0.3038375973701477,0.8894966244697571,0.10709667950868607,0.9107122421264648,0.45338526368141174,0.894629180431366,0.196692556142807,0.9748609066009521,0.29220592975616455,0.9209271669387817,0.009355607442557812,0.9768463373184204,0
2,0.38518399000167847,0.30730652809143066,-0.12736529111862183,0.9999154210090637,0.3850136399269104,0.2892093062400818,-0.11290187388658524,0.9998770356178284,0.3855566680431366,0.28855419158935547,-0.11290144920349121,0.9998265504837036,0.38609546422958374,0.2880159914493561,-0.11291161924600601,0.99983811378479,0.3809722363948822,0.288008451461792,-0.13517357409000397,0.9999170899391174,0.37845131754875183,0.2864372432231903,-0.13516537845134735,0.9998990893363953,0.37558600306510925,0.28496286273002625,-0.13521170616149902,0.9999033212661743,0.37964141368865967,0.2898458242416382,-0.020878242328763008,0.9997027516365051,0.36008888483047485,0.28608569502830505,-0.12494062632322311,0.9999251365661621,0.3847722113132477,0.3207756578922272,-0.09058175981044769,0.999882698059082,0.3795173764228821,0.31962960958480835,-0.12054573744535446,0.9999423027038574,0.3885984718799591,0.36180686950683594,0.03513895720243454,0.9996814727783203,0.31922072172164917,0.3611977994441986,-0.12464175373315811,0.9999194145202637,0.42580851912498474,0.42701950669288635,-0.059755753725767136,0.9467289447784424,0.32140567898750305,0.4483506381511688,-0.26075974106788635,0.9954135417938232,0.43203747272491455,0.3331829905509949,-0.2369394600391388,0.9658038020133972,0.36339032649993896,0.3738672137260437,-0.356090247631073,0.9946437478065491,0.4346570372581482,0.3031918704509735,-0.270431250333786,0.9159544706344604,0.3720090985298157,0.3508163392543793,-0.3861673176288605,0.9846229553222656,0.4291223883628845,0.2952785789966583,-0.263473242521286,0.908223569393158,0.372805118560791,0.3411951959133148,-0.3724434971809387,0.9817741513252258,0.426952064037323,0.30532756447792053,-0.2406737506389618,0.8963430523872375,0.3707358241081238,0.3482026755809784,-0.35139214992523193,0.9675599932670593,0.39092451333999634,0.5905929803848267,0.030609382316470146,0.9997994303703308,0.34503087401390076,0.5963008999824524,-0.0305474866181612,0.999858558177948,0.4140690565109253,0.7291405200958252,0.07042818516492844,0.9903451800346375,0.32211023569107056,0.7430415153503418,-0.02854146435856819,0.9923562407493591,0.4260050654411316,0.8514751195907593,0.2539982497692108,0.9821100234985352,0.30276691913604736,0.8686643838882446,0.09451606869697571,0.9890108108520508,0.41958609223365784,0.8763591647148132,0.2698513865470886,0.9442166090011597,0.3036819100379944,0.8889383673667908,0.10327967256307602,0.9003279805183411,0.4528394043445587,0.8941919803619385,0.19621066749095917,0.9718406200408936,0.2921721339225769,0.9214407205581665,0.0077978759072721004,0.974408745765686,0
3,0.38583463430404663,0.3072531819343567,-0.13392166793346405,0.9999087452888489,0.38583657145500183,0.2892038822174072,-0.11939168721437454,0.9998722672462463,0.3865242004394531,0.288551390171051,-0.11938867717981339,0.9998193979263306,0.38717320561408997,0.28801554441452026,-0.11939916014671326,0.9998297095298767,0.38135042786598206,0.2880077064037323,-0.1409309357404709,0.9999122023582458,0.37869206070899963,0.28643715381622314,-0.14091920852661133,0.9998939633369446,0.37568822503089905,0.28497034311294556,-0.14096912741661072,0.9998986124992371,0.38129255175590515,0.2898661494255066,-0.025258924812078476,0.9996873140335083,0.3606886565685272,0.2865113615989685,-0.1264806091785431,0.9999217391014099,0.38583284616470337,0.32078441977500916,-0.09624473005533218,0.9998741149902344,0.38016951084136963,0.31982940435409546,-0.125331848859787,0.9999383687973022,0.3893722891807556,0.3618466854095459,0.03139444813132286,0.9996756911277771,0.32017800211906433,0.3598853647708893,-0.1246812492609024,0.9999144077301025,0.4261380136013031,0.42693445086479187,-0.06195145472884178,0.9447251558303833,0.321632444858551,0.44348716735839844,-0.2640320062637329,0.9953005909919739,0.43167299032211304,0.33133766055107117,-0.23537160456180573,0.9654420614242554,0.36307674646377563,0.3721187114715576,-0.36227530241012573,0.9945436716079712,0.43448618054389954,0.3023078441619873,-0.2684555649757385,0.9158657193183899,0.370535284280777,0.34731802344322205,-0.3925264775753021,0.9843565821647644,0.4289936125278473,0.2945576012134552,-0.2601802945137024,0.908223569393158,0.3719087839126587,0.3387184143066406,-0.3793764114379883,0.9815040826797485,0.4262928366661072,0.30455946922302246,-0.2385142743587494,0.8967116475105286,0.3703286945819855,0.346819132566452,-0.3579559922218323,0.9672051668167114,0.3908824920654297,0.5904731750488281,0.030430937185883522,0.9997950196266174,0.3449951708316803,0.5963037014007568,-0.030364274978637695,0.999853789806366,0.4132518172264099,0.7280139327049255,0.07151322066783905,0.9885637760162354,0.32100585103034973,0.7436712384223938,-0.025623725727200508,0.9914110898971558,0.4257465898990631,0.8495256304740906,0.25335705280303955,0.9788926243782043,0.30221304297447205,0.8685593605041504,0.09851038455963135,0.9870975613594055,0.41958552598953247,0.8749732971191406,0.26867058873176575,0.9374257922172546,0.3034701645374298,0.8886651396751404,0.10767696797847748,0.890555202960968,0.4510516822338104,0.8921753168106079,0.19974343478679657,0.9669502377510071,0.29217445850372314,0.9216293096542358,0.0151883689686656,0.9704914689064026,0
4,0.3860248923301697,0.30726876854896545,-0.14225125312805176,0.9999074935913086,0.38625866174697876,0.2893468737602234,-0.1256834864616394,0.9998749494552612,0.387033611536026,0.28873151540756226,-0.1256752610206604,0.9998216032981873,0.3877716362476349,0.28823360800743103,-0.12568120658397675,0.99983149766922,0.3816043436527252,0.28816819190979004,-0.14827848970890045,0.9999133348464966,0.3788888156414032,0.28663042187690735,-0.1482655107975006,0.999895453453064,0.3758114278316498,0.28523609042167664,-0.1483113169670105,0.9999001622200012,0.3823034167289734,0.2901129126548767,-0.026585571467876434,0.9996893405914307,0.36105284094810486,0.28725534677505493,-0.13125170767307281,0.9999234676361084,0.38611212372779846,0.3210250735282898,-0.10294019430875778,0.9998756051063538,0.3802884519100189,0.3202802240848541,-0.13335135579109192,0.9999391436576843,0.3893105387687683,0.3622269928455353,0.030572377145290375,0.9996716380119324,0.3200589418411255,0.35887983441352844,-0.13733933866024017,0.9999114274978638,0.42610785365104675,0.4270258843898773,-0.06507783383131027,0.9436857104301453,0.3227640390396118,0.4373544156551361,-0.2871958911418915,0.9954203963279724,0.4305601418018341,0.3312430679798126,-0.2358001172542572,0.9652072787284851,0.3634684383869171,0.3639180064201355,-0.37484320998191833,0.9946396350860596,0.4339858293533325,0.30200719833374023,-0.26889222860336304,0.9158437848091125,0.370912104845047,0.33676284551620483,-0.405977725982666,0.9845263361930847,0.42752188444137573,0.29476428031921387,-0.25917473435401917,0.9082138538360596,0.3728795051574707,0.3301719129085541,-0.3910720944404602,0.9816895723342896,0.4246043860912323,0.30468446016311646,-0.23827171325683594,0.8971272706985474,0.37116068601608276,0.33909693360328674,-0.36965978145599365,0.9675317406654358,0.39086881279945374,0.5909802913665771,0.03165755420923233,0.9998028874397278,0.34447720646858215,0.5972713828086853,-0.031590573489665985,0.9998560547828674,0.41300201416015625,0.7287589311599731,0.06813710182905197,0.9878588914871216,0.3192947804927826,0.7453385591506958,-0.017972564324736595,0.9909311532974243,0.4252273142337799,0.8494338393211365,0.25291964411735535,0.977726936340332,0.301307737827301,0.8685945868492126,0.10206417739391327,0.9861193895339966,0.4189637005329132,0.8752581477165222,0.2684497833251953,0.9350333213806152,0.30267903208732605,0.888323187828064,0.11446183174848557,0.8828461170196533,0.45107051730155945,0.8919954895973206,0.20020630955696106,0.9650394916534424,0.29179102182388306,0.9218730330467224,0.02345731481909752,0.9684862494468689,0
5,0.38610637187957764,0.30663710832595825,-0.14415979385375977,0.9999066591262817,0.38649043440818787,0.28930699825286865,-0.12717650830745697,0.9998772740364075,0.38724252581596375,0.28872382640838623,-0.12716500461101532,0.9998235702514648,0.38795533776283264,0.28823575377464294,-0.12716765701770782,0.9998331069946289,0.38187557458877563,0.28805679082870483,-0.1505139172077179,0.9999146461486816,0.37916937470436096,0.2865002453327179,-0.15050514042377472,0.999897301197052,0.3760926425457001,0.28509703278541565,-0.15054965019226074,0.9999019503593445,0.3821154534816742,0.2901172637939453,-0.02706926129758358,0.9996886849403381,0.36129388213157654,0.2870091199874878,-0.13520121574401855,0.9999253749847412,0.38602977991104126,0.3206077218055725,-0.10473258048295975,0.9998772144317627,0.3802666962146759,0.31959089636802673,-0.13614030182361603,0.9999400973320007,0.38878098130226135,0.3629761338233948,0.03091014362871647,0.9996664524078369,0.31982651352882385,0.35717156529426575,-0.14477868378162384,0.9999117851257324,0.4257044494152069,0.4275120496749878,-0.0646635964512825,0.9420244693756104,0.3222868740558624,0.4357299506664276,-0.29372888803482056,0.9955743551254272,0.4305036962032318,0.3314657509326935,-0.2355678826570511,0.9645832180976868,0.3633939027786255,0.3624213635921478,-0.37968558073043823,0.9948152303695679,0.43393486738204956,0.3022827208042145,-0.2687099575996399,0.9150995016098022,0.37100204825401306,0.33321112394332886,-0.4111391007900238,0.9849526882171631,0.42734357714653015,0.2958027124404907,-0.2587013244628906,0.9074771404266357,0.37304699420928955,0.3259521722793579,-0.39584678411483765,0.982178807258606,0.42443689703941345,0.3052874505519867,-0.2379545271396637,0.8968167901039124,0.37120744585990906,0.33541491627693176,-0.3741925060749054,0.9682966470718384,0.3897334337234497,0.5910618901252747,0.03600037842988968,0.9998121857643127,0.34318315982818604,0.5975304245948792,-0.0359649695456028,0.9998602271080017,0.4125972390174866,0.7297385931015015,0.06883900612592697,0.9871764779090881,0.31742313504219055,0.7457234859466553,-0.01583937741816044,0.9907414317131042,0.42511606216430664,0.8490830659866333,0.25903186202049255,0.9770681262016296,0.3008430600166321,0.8679771423339844,0.11571405082941055,0.985571563243866,0.4186267852783203,0.8752946257591248,0.27525055408477783,0.9343664050102234,0.3018855154514313,0.8863884806632996,0.1320495754480362,0.877545177936554,0.4510909914970398,0.891918957233429,0.20786811411380768,0.9640297889709473,0.2917218506336212,0.9216856956481934,0.04102564975619316,0.9674713015556335,0
6,0.3860773742198944,0.3055129051208496,-0.1410764902830124,0.9999048709869385,0.38642406463623047,0.28854498267173767,-0.12491398304700851,0.9998782873153687,0.38714873790740967,0.2880116403102875,-0.12490510940551758,0.9998241662979126,0.38783857226371765,0.2875921428203583,-0.12491045892238617,0.9998335838317871,0.38186484575271606,0.28723275661468506,-0.14790776371955872,0.9999144673347473,0.379150390625,0.28564971685409546,-0.1478947252035141,0.999897301197052,0.37604960799217224,0.2842976450920105,-0.1479341685771942,0.9999019503593445,0.3819870352745056,0.28961795568466187,-0.02704283781349659,0.9996863007545471,0.3614131510257721,0.28641602396965027,-0.1343415379524231,0.9999252557754517,0.3859536051750183,0.3198215067386627,-0.10269081592559814,0.9998772144317627,0.3802512288093567,0.318510502576828,-0.13353152573108673,0.9999397993087769,0.38865843415260315,0.36300384998321533,0.03168146684765816,0.9996638298034668,0.3197360932826996,0.3546656370162964,-0.1411026269197464,0.9999116063117981,0.42451900243759155,0.4288864731788635,-0.06394868344068527,0.9407458305358887,0.32195979356765747,0.43569546937942505,-0.2845775783061981,0.9955636858940125,0.42936375737190247,0.33286920189857483,-0.2350064069032669,0.9647745490074158,0.3624018430709839,0.36395323276519775,-0.37533074617385864,0.9949166774749756,0.4332520365715027,0.304228812456131,-0.26817142963409424,0.9160832762718201,0.3701004087924957,0.3370823264122009,-0.4063390791416168,0.9852741956710815,0.4259895086288452,0.2989978790283203,-0.25799304246902466,0.9086160659790039,0.37251394987106323,0.3288716673851013,-0.39177703857421875,0.9825695157051086,0.4229835271835327,0.30778947472572327,-0.23736000061035156,0.8983168601989746,0.370602548122406,0.33794423937797546,-0.3702408969402313,0.9689330458641052,0.38844791054725647,0.5913389325141907,0.036494750529527664,0.9998182058334351,0.34155017137527466,0.5975279808044434,-0.03647369146347046,0.9998616576194763,0.4119511544704437,0.7306677103042603,0.07180898636579514,0.9856793880462646,0.3161209523677826,0.7459933161735535,-0.015603461302816868,0.9901976585388184,0.4246898591518402,0.8486794829368591,0.2606445252895355,0.9750274419784546,0.3005843758583069,0.867974042892456,0.12291241437196732,0.984279990196228,0.4182586967945099,0.8752785325050354,0.27676498889923096,0.9318773150444031,0.30144941806793213,0.8862914443016052,0.13640524446964264,0.8697983026504517,0.45112648606300354,0.8915570974349976,0.21106527745723724,0.9612450003623962,0.29175034165382385,0.9208651781082153,0.04452779144048691,0.9650766253471375,0
7,0.38607022166252136,0.30539020895957947,-0.14644980430603027,0.9999006390571594,0.3863869607448578,0.2884036898612976,-0.13049007952213287,0.9998772740364075,0.38711631298065186,0.28784751892089844,-0.1304863691329956,0.9998218417167664,0.3877622187137604,0.28740406036376953,-0.1304892599582672,0.9998302459716797,0.38164979219436646,0.28719598054885864,-0.15109428763389587,0.999912679195404,0.378836989402771,0.2856401205062866,-0.15108315646648407,0.9998952746391296,0.3756512701511383,0.28429991006851196,-0.1511250138282776,0.9999004006385803,0.3817029893398285,0.28943607211112976,-0.030678773298859596,0.9996772408485413,0.3613978624343872,0.28649964928627014,-0.13113071024417877,0.9999247193336487,0.3859093487262726,0.3198266327381134,-0.10690166801214218,0.9998720288276672,0.38023796677589417,0.3185349702835083,-0.1347893923521042,0.9999381303787231,0.3887448012828827,0.3627752661705017,0.03138471767306328,0.9996545910835266,0.3199309706687927,0.35355469584465027,-0.13177840411663055,0.9999094605445862,0.423570454120636,0.43102699518203735,-0.06380239874124527,0.9383832216262817,0.32044684886932373,0.43658241629600525,-0.26951226592063904,0.9955970048904419,0.42722228169441223,0.3358107805252075,-0.23551282286643982,0.9637691974639893,0.36208897829055786,0.36304378509521484,-0.35491353273391724,0.9949491620063782,0.43066030740737915,0.3076566159725189,-0.2684168219566345,0.9149450659751892,0.36995789408683777,0.3387582004070282,-0.3855978548526764,0.9853054881095886,0.42350417375564575,0.3027915060520172,-0.2591955363750458,0.9073754549026489,0.3722357451915741,0.3301026225090027,-0.3719754219055176,0.9826276302337646,0.4201243817806244,0.3123997151851654,-0.23810270428657532,0.8972521424293518,0.37047436833381653,0.33818957209587097,-0.35022321343421936,0.9690994024276733,0.38680022954940796,0.5922803282737732,0.03507981076836586,0.9998229146003723,0.34004735946655273,0.5979032516479492,-0.03505055233836174,0.9998645782470703,0.41176101565361023,0.7306069731712341,0.08201673626899719,0.9857672452926636,0.3152984380722046,0.7454305291175842,-0.014147083275020123,0.9905454516410828,0.42412254214286804,0.8468967080116272,0.2605580687522888,0.9756819605827332,0.29999732971191406,0.8678783178329468,0.11668711155653,0.9846606254577637,0.41760966181755066,0.8745754957199097,0.2756619155406952,0.9327722191810608,0.3010558485984802,0.8861789703369141,0.12686923146247864,0.8706762790679932,0.45114460587501526,0.8905747532844543,0.208432137966156,0.9619916677474976,0.2915089726448059,0.920462965965271,0.03518382087349892,0.9658458232879639,0
8,0.38536131381988525,0.30539751052856445,-0.14978289604187012,0.99989253282547,0.38525745272636414,0.28843116760253906,-0.13521446287631989,0.9998718500137329,0.38589945435523987,0.28786230087280273,-0.1352125108242035,0.9998133182525635,0.3864615261554718,0.28740790486335754,-0.13521555066108704,0.9998204112052917,0.3806273341178894,0.28728562593460083,-0.15566076338291168,0.9999077320098877,0.37781211733818054,0.2857627868652344,-0.15565374493598938,0.9998894333839417,0.37465158104896545,0.28446635603904724,-0.1557045578956604,0.9998949766159058,0.3805391192436218,0.2894240915775299,-0.03778857737779617,0.9996614456176758,0.3609422445297241,0.28668826818466187,-0.1339140087366104,0.9999218583106995,0.3855338990688324,0.32013875246047974,-0.11052855849266052,0.9998648762702942,0.37963587045669556,0.3188186585903168,-0.13808421790599823,0.9999353289604187,0.3877849876880646,0.3626272976398468,0.02598162367939949,0.9996469616889954,0.3193243145942688,0.3534105122089386,-0.13177233934402466,0.999908983707428,0.42265117168426514,0.4323582947254181,-0.06363432854413986,0.9344633221626282,0.31786394119262695,0.4373038411140442,-0.26455870270729065,0.9954859018325806,0.42494964599609375,0.3387199640274048,-0.23458480834960938,0.9621307253837585,0.36157044768333435,0.3639622926712036,-0.3516250252723694,0.9948949813842773,0.42918679118156433,0.31015658378601074,-0.2674046754837036,0.9130412340164185,0.36942389607429504,0.34063324332237244,-0.3817720115184784,0.9852038621902466,0.42212754487991333,0.3057310879230499,-0.25878509879112244,0.9053959250450134,0.3713608682155609,0.331206351518631,-0.3696746528148651,0.9825535416603088,0.41756147146224976,0.3163963556289673,-0.2376086562871933,0.8955129384994507,0.3691808879375458,0.33833327889442444,-0.347507119178772,0.9690784811973572,0.3847009241580963,0.5936741828918457,0.03408774361014366,0.99982088804245,0.3379133939743042,0.5985464453697205,-0.03404325991868973,0.9998611807823181,0.4114740788936615,0.731316328048706,0.08475787937641144,0.9852917790412903,0.31322839856147766,0.7454029321670532,-0.0025062428321689367,0.9904996752738953,0.42329826951026917,0.8469535708427429,0.25477591156959534,0.9754539132118225,0.29963237047195435,0.8678500056266785,0.12353382259607315,0.9844775795936584,0.4164552092552185,0.8746212720870972,0.2682781517505646,0.9327100515365601,0.30078744888305664,0.886139452457428,0.13313505053520203,0.8707678914070129,0.45123448967933655,0.8904606103897095,0.2034757286310196,0.9617254137992859,0.29151010513305664,0.9206129908561707,0.04851595312356949,0.9655233025550842,0
9,0.385055273771286,0.30540528893470764,-0.14860649406909943,0.9998770356178284,0.3850206136703491,0.2884318232536316,-0.13243496417999268,0.9998533725738525,0.38563239574432373,0.28784245252609253,-0.13243253529071808,0.9997876286506653,0.3861624002456665,0.28733208775520325,-0.13244159519672394,0.9997923970222473,0.3805241584777832,0.287308007478714,-0.15344585478305817,0.999893307685852,0.37776222825050354,0.2857794761657715,-0.15343926846981049,0.9998726844787598,0.3746454417705536,0.2844696640968323,-0.1534794420003891,0.9998787045478821,0.38030868768692017,0.28923025727272034,-0.035838063806295395,0.9996135234832764,0.3609384000301361,0.2864588499069214,-0.1333553045988083,0.9999104738235474,0.3850698173046112,0.32024049758911133,-0.1091100424528122,0.9998462796211243,0.37936893105506897,0.3188818693161011,-0.13738949596881866,0.9999277591705322,0.38704055547714233,0.362502783536911,0.026642199605703354,0.9996214509010315,0.31724482774734497,0.35229942202568054,-0.12973009049892426,0.9999082088470459,0.4203830659389496,0.43721890449523926,-0.05484602227807045,0.9285334944725037,0.3147296905517578,0.43774402141571045,-0.2505984902381897,0.9953514337539673,0.42433395981788635,0.34328851103782654,-0.22550541162490845,0.9605952501296997,0.3610318899154663,0.36469563841819763,-0.33472970128059387,0.9949315786361694,0.4293140769004822,0.31535282731056213,-0.2579345703125,0.9115605354309082,0.3689022958278656,0.344082236289978,-0.3634718358516693,0.9853816628456116,0.4223666191101074,0.31072455644607544,-0.25258028507232666,0.9040457010269165,0.37089383602142334,0.3328782320022583,-0.35253384709358215,0.982812762260437,0.41812658309936523,0.3203510046005249,-0.22970671951770782,0.894080638885498,0.3686935305595398,0.33931976556777954,-0.33080655336380005,0.9695332050323486,0.3834308087825775,0.5938489437103271,0.03312104195356369,0.9998137950897217,0.33640778064727783,0.5987818837165833,-0.033077724277973175,0.9998558163642883,0.41149619221687317,0.7309931516647339,0.08479911834001541,0.9856732487678528,0.3126920759677887,0.7450209856033325,0.008548817597329617,0.9908208250999451,0.4233143925666809,0.8469120860099792,0.24950078129768372,0.976344883441925,0.29970934987068176,0.8671875596046448,0.1445300430059433,0.9849511981010437,0.4165203273296356,0.8746030926704407,0.2622207999229431,0.9339572787284851,0.3010977506637573,0.8861051201820374,0.1550685614347458,0.8745853304862976,0.4521123468875885,0.8904784321784973,0.19315892457962036,0.9629352688789368,0.29187822341918945,0.9203791618347168,0.06822498142719269,0.9665689468383789,0
